Generation	34	;Maximum:p330=	{2.93, 5.76, 28.64, 20439.32, 1077308.22, 44.24, 182.70, 188.80, 913230.43, 0.01}	fitness=1784.11
Generation	35	;Maximum:p340=	{2.12, 5.35, 28.64, 23914.90, 1013964.81, 42.12, 213.33, 283.12, 1088986.29, 0.00}	fitness=1680.75
Generation	36	;Maximum:p350=	{3.38, 5.67, 35.36, 23914.90, 1060491.83, 42.07, 405.17, 176.24, 1088986.29, 0.01}	fitness=1581.33
Generation	37	;Maximum:p361=	{2.29, 6.35, 26.43, 18591.94, 732244.56, 56.39, 213.33, 188.80, 921177.37, 0.00}	fitness=1495.68
Generation	38	;Maximum:p370=	{3.17, 7.02, 35.88, 26465.49, 1080997.72, 34.79, 369.08, 152.51, 1088986.29, 0.00}	fitness=1349.07
Generation	39	;Maximum:p381=	{2.27, 6.42, 26.43, 27524.61, 1289856.23, 50.47, 193.01, 231.81, 847615.63, 0.00}	fitness=1525.90
Generation	40	;Maximum:p390=	{3.67, 4.21, 34.74, 18687.74, 1279335.21, 29.23, 245.67, 226.22, 847615.63, 0.00}	fitness=1497.57
Generation	41	;Maximum:p400=	{1.75, 5.68, 39.54, 30956.12, 1492230.77, 50.47, 163.94, 118.02, 832973.29, 0.01}	fitness=1607.64
Generation	42	;Maximum:p410=	{2.01, 5.68, 37.27, 25529.35, 1289856.23, 50.56, 178.34, 137.85, 832973.29, 0.01}	fitness=1530.18
Generation	43	;Maximum:p420=	{3.83, 3.49, 39.62, 15421.99, 1221789.23, 54.28, 209.29, 257.91, 847615.63, 0.00}	fitness=1771.11
Generation	44	;Maximum:p430=	{4.00, 3.17, 37.11, 17211.37, 1202113.73, 50.56, 274.95, 214.69, 720383.19, 0.01}	fitness=1803.35
Generation	45	;Maximum:p440=	{3.95, 3.42, 43.40, 15421.99, 1078487.65, 42.63, 166.33, 206.40, 720383.19, 0.01}	fitness=1624.56
Generation	46	;Maximum:p450=	{3.77, 4.19, 36.30, 14779.10, 1152245.28, 37.01, 177.80, 212.59, 720383.19, 0.00}	fitness=1710.00
Generation	47	;Maximum:p460=	{3.95, 3.42, 49.11, 12704.94, 1137575.34, 35.61, 125.68, 201.76, 720383.19, 0.01}	fitness=1604.63
Generation	48	;Maximum:p471=	{3.02, 3.46, 49.11, 12704.94, 1137575.34, 73.97, 290.82, 209.50, 802974.00, 0.01}	fitness=1532.50
Generation	49	;Maximum:p480=	{3.58, 5.41, 39.68, 14779.10, 1581327.70, 82.33, 107.44, 279.13, 1004381.07, 0.01}	fitness=1482.96
Generation	50	;Maximum:p491=	{3.02, 5.41, 49.11, 13945.03, 1581327.70, 80.86, 107.44, 395.25, 974563.51, 0.01}	fitness=1446.21
Generation	51	;Maximum:p500=	{2.87, 5.36, 49.11, 27684.93, 1677168.67, 82.33, 265.59, 347.53, 766775.47, 0.01}	fitness=1658.80
Generation	52	;Maximum:p512=	{2.35, 3.97, 62.90, 11351.64, 1586244.13, 82.33, 125.97, 332.71, 766775.47, 0.00}	fitness=1077.04
Generation	53	;Maximum:p520=	{2.73, 5.41, 52.15, 13287.77, 1558423.82, 22.13, 107.44, 317.71, 1004381.07, 0.00}	fitness=1034.70
Generation	54	;Maximum:p530=	{2.99, 4.77, 48.02, 13853.44, 1188885.61, 22.20, 250.05, 348.96, 766775.47, 0.00}	fitness=1086.62
Generation	55	;Maximum:p542=	{2.99, 5.24, 61.16, 13287.77, 1188885.61, 22.20, 297.65, 404.24, 766775.47, 0.01}	fitness=814.75
Generation	56	;Maximum:p552=	{2.74, 5.24, 62.95, 11550.08, 1077892.00, 25.56, 125.97, 319.02, 766775.47, 0.00}	fitness=814.62
Generation	57	;Maximum:p561=	{2.74, 4.28, 62.95, 12628.11, 1746037.28, 27.71, 275.85, 370.33, 766775.47, 0.00}	fitness=1098.78
Generation	58	;Maximum:p570=	{2.74, 2.87, 58.56, 12628.11, 1746037.28, 75.51, 307.87, 305.01, 766775.47, 0.00}	fitness=1514.91
Generation	59	;Maximum:p581=	{3.24, 2.87, 58.56, 13803.36, 1959112.66, 75.63, 118.10, 291.90, 766775.47, 0.00}	fitness=1184.20
Generation	60	;Maximum:p590=	{2.23, 2.30, 58.56, 12628.11, 1746037.28, 17.81, 125.60, 305.01, 766775.47, 0.01}	fitness=1145.56
Generation	61	;Maximum:p601=	{3.45, 2.85, 57.90, 14411.36, 1018412.23, 78.14, 234.75, 226.80, 766775.47, 0.00}	fitness=1449.39
Generation	62	;Maximum:p610=	{3.19, 2.94, 58.56, 10739.21, 1016173.08, 24.07, 307.87, 223.59, 766775.47, 0.00}	fitness=1226.12
Generation	63	;Maximum:p621=	{3.19, 2.85, 49.92, 16009.96, 1018412.23, 81.07, 140.77, 300.20, 766775.47, 0.01}	fitness=1358.18
Generation	64	;Maximum:p632=	{3.45, 4.15, 61.14, 12743.65, 1018412.23, 61.75, 285.34, 328.55, 859121.75, 0.01}	fitness=1227.24
Generation	65	;Maximum:p640=	{3.38, 4.24, 56.65, 9998.31, 840726.43, 24.07, 189.55, 274.62, 766775.47, 0.00}	fitness=1242.89
Generation	66	;Maximum:p650=	{3.83, 4.24, 48.48, 14329.58, 864989.21, 49.07, 274.66, 201.26, 766775.47, 0.00}	fitness=1467.77
Generation	67	;Maximum:p661=	{3.57, 4.13, 47.00, 14329.58, 840726.43, 42.40, 274.66, 164.54, 746805.53, 0.01}	fitness=1299.13
Generation	68	;Maximum:p670=	{3.83, 4.38, 56.65, 16148.64, 955980.30, 40.55, 232.29, 290.34, 766775.47, 0.01}	fitness=1492.56
Generation	69	;Maximum:p680=	{3.74, 5.44, 56.65, 19417.23, 826968.39, 51.81, 208.16, 276.55, 814961.02, 0.01}	fitness=1626.71
Generation	70	;Maximum:p690=	{4.11, 4.95, 55.83, 16482.44, 705999.39, 65.75, 188.25, 266.83, 696706.12, 0.01}	fitness=1719.41
Generation	71	;Maximum:p701=	{4.11, 4.95, 66.93, 14892.95, 682249.82, 68.37, 188.63, 266.83, 738583.58, 0.00}	fitness=1513.90
Generation	72	;Maximum:p710=	{3.45, 4.99, 56.59, 12224.29, 730043.05, 52.02, 171.80, 263.22, 594955.73, 0.01}	fitness=1551.69
Generation	73	;Maximum:p720=	{3.18, 5.02, 58.31, 11996.57, 858692.01, 46.69, 183.16, 175.40, 738583.58, 0.00}	fitness=1496.90
Generation	74	;Maximum:p730=	{4.27, 5.02, 52.52, 12561.96, 858692.01, 46.96, 183.16, 239.43, 680748.06, 0.00}	fitness=1572.49
Generation	75	;Maximum:p740=	{3.76, 5.02, 69.42, 12122.18, 851304.97, 46.54, 216.57, 239.43, 677141.56, 0.00}	fitness=1389.79
Generation	76	;Maximum:p750=	{3.76, 4.38, 78.48, 10136.77, 828784.50, 47.32, 216.57, 317.25, 550904.86, 0.00}	fitness=1288.17
Generation	77	;Maximum:p761=	{3.76, 3.19, 70.67, 12725.33, 861390.60, 52.03, 176.77, 264.34, 550904.86, 0.00}	fitness=1386.62
Generation	78	;Maximum:p770=	{3.19, 4.05, 78.48, 11246.63, 940032.95, 49.51, 178.77, 293.78, 725852.43, 0.01}	fitness=1412.68
Generation	79	;Maximum:p780=	{3.73, 4.74, 78.48, 12158.63, 940032.95, 53.51, 154.15, 331.85, 655021.57, 0.01}	fitness=1380.73
Generation	80	;Maximum:p790=	{3.19, 4.15, 65.11, 7533.23, 862309.39, 41.16, 124.59, 293.78, 661337.18, 0.01}	fitness=1310.69
Generation	81	;Maximum:p801=	{2.79, 4.91, 53.13, 7592.08, 1256810.17, 34.43, 209.01, 320.55, 669232.80, 0.01}	fitness=1225.96
Generation	82	;Maximum:p810=	{3.61, 4.04, 75.94, 6822.67, 1026683.54, 38.05, 146.94, 215.91, 600523.87, 0.01}	fitness=1274.66
Generation	83	;Maximum:p820=	{2.61, 3.94, 55.71, 7592.08, 1387384.68, 33.62, 191.52, 383.47, 630623.20, 0.00}	fitness=1373.22
Generation	84	;Maximum:p830=	{3.26, 4.08, 62.41, 6106.41, 933790.74, 34.37, 140.51, 348.08, 630623.20, 0.00}	fitness=1380.68
Generation	85	;Maximum:p840=	{3.90, 4.13, 62.41, 6148.45, 960874.32, 34.37, 176.24, 237.95, 630623.20, 0.00}	fitness=1322.08
Generation	86	;Maximum:p850=	{3.48, 3.87, 55.79, 6556.28, 811595.47, 57.27, 222.08, 198.91, 610500.53, 0.01}	fitness=1561.09
Generation	87	;Maximum:p861=	{3.16, 4.00, 57.35, 7115.72, 1296090.87, 55.44, 140.51, 214.83, 630623.20, 0.00}	fitness=1291.47
Generation	88	;Maximum:p871=	{4.38, 4.14, 69.84, 7585.65, 953963.35, 63.70, 195.63, 294.87, 638652.32, 0.00}	fitness=1412.11
Generation	89	;Maximum:p880=	{3.19, 2.37, 70.71, 6872.53, 996568.87, 50.28, 165.32, 185.58, 638652.32, 0.00}	fitness=1540.69
Generation	90	;Maximum:p890=	{3.71, 2.24, 69.38, 6446.41, 665670.96, 54.60, 175.83, 169.05, 524385.63, 0.01}	fitness=1515.87
Generation	91	;Maximum:p900=	{4.69, 3.27, 57.09, 8946.51, 789537.94, 48.80, 150.31, 202.11, 638652.32, 0.00}	fitness=1538.35
Generation	92	;Maximum:p910=	{5.15, 3.26, 68.43, 4992.13, 789537.94, 58.82, 195.63, 202.11, 638652.32, 0.01}	fitness=1595.12
Generation	93	;Maximum:p920=	{3.84, 3.58, 46.43, 8748.33, 789537.94, 41.41, 171.57, 198.76, 638652.32, 0.01}	fitness=1629.88
Generation	94	;Maximum:p930=	{3.18, 3.80, 49.64, 7405.56, 789537.94, 48.80, 195.63, 202.11, 638652.32, 0.00}	fitness=1650.21
Generation	95	;Maximum:p940=	{5.28, 2.83, 51.47, 4863.55, 689419.29, 53.25, 219.38, 202.11, 691439.37, 0.01}	fitness=1698.63
Generation	96	;Maximum:p950=	{5.88, 2.64, 51.47, 4645.37, 689419.29, 49.88, 204.08, 239.48, 691093.31, 0.01}	fitness=1637.95
Generation	97	;Maximum:p960=	{4.56, 3.43, 51.20, 4863.55, 859306.80, 53.84, 171.98, 235.21, 502902.75, 0.01}	fitness=1643.51
Generation	98	;Maximum:p970=	{5.28, 3.18, 63.97, 5062.03, 813671.28, 44.60, 219.94, 223.29, 657331.62, 0.00}	fitness=1534.23
Generation	99	;Maximum:p980=	{4.79, 3.18, 63.97, 4144.05, 813671.28, 49.61, 219.94, 223.29, 584925.32, 0.01}	fitness=1541.68
